call_id,customer_id,agent_id,primary_call_reason,customer_name,elite_level_code
8179694137,9915366464,418648,Voluntary Change,Brenda Garner,1
8179895456,2269952404,597265,Voluntary Change,Andrew Harris,0
8179933423,5643095469,275034,IRROPS,Christian Powers,0
8179993575,6535673595,860848,IRROPS,Justin West,0
8180124497,1757947323,266799,Voluntary Change,Brian Brown,
8180182538,8535191952,721730,Seating,Jeanne Russell,1
8180188210,5915543229,233571,Mileage Plus,Amanda Barton,5
8180223571,8509602008,149315,Seating,Stephanie Smith,2
8180281419,7664601711,963118,IRROPS,Ashley Blair,
8180412200,4873944237,357288,Communications,Marc Whitehead,0
8180468561,4055857025,819946,Voluntary Change,Megan Walton,2
8180713848,8381557119,251287,Voluntary Change,Alejandro Curry,1
8180877026,1245975446,965878,Traveler Updates,Mackenzie Rosario,0
8180901649,7322715985,391052,Mileage Plus,Misty Smith,2
8181264681,7862006613,734708,IRROPS,Stephanie Bradley,
8181359721,1508114558,814752,Seating,Courtney Wilson,
8181369613,329409076,537146,Communications,Deanna Evans,
8181499598,6153840640,367706,Communications,Alexander Marsh,
8181618578,503745288,819946,Post Flight  ,Michael Peters,1
8181646707,5426125185,901589,Voluntary Change,Matthew Huffman,1
8181795447,7134237798,963118,IRROPS,Nancy Hale,
8181835125,4951674895,175271,Voluntary change,Kayla Butler MD,3
8182114888,3731189674,429743,Traveler Updates,Benjamin Perry,
8182579905,2085216060,292344,IRROPS,Thomas Martin,1
8182626218,5920743045,289402,Voluntary Cancel,Mrs. Dana Hall DDS,1
8182688568,582377903,957331,Seating,James Jackson,2
8182878214,6015347823,964561,Checkout,Benjamin Alvarez,
8182893425,8689487501,171689,Other Topics,Rebecca Landry,1
8183115419,760542381,817160,Booking,Jessica Scott,0
8183345828,6549952292,541395,Seating,Christine Durham,
8183613879,4055929600,158319,Schedule Change,Thomas Nguyen,
8183796564,9421454710,686999,Voluntary Cancel,Jennifer Bond,
8183860664,45012354,804369,IRROPS,Cody Edwards,1
8183864198,7307875378,422417,Schedule Change,Regina White,2
8183997360,3972282292,965878,Check-In,Michael Fernandez,0
8184006197,6326261298,302709,Mileage Plus,Donna Deleon,1
8184065309,6118517432,870032,Seating,Jonathan English,1
8184116762,8852780612,266966,Voluntary Cancel,Taylor Bishop,
8184239265,4132001141,955854,Post Flight,Juan Robinson,0
8184275789,686873220,797276,Products & Services,Stephanie Castro,
8184348092,3096376394,488324,IRROPS,Julie Solis,
8184383792,2657111369,369972,Mileage Plus,Jared Sanchez,0
8184412919,5907686973,731015,Products & Services,Bryan Hayes,1
8184488364,7277243084,575131,IRROPS,Dominique Roberts,2
8184546241,1638691426,208992,Disability,Maria Flores,
8184597948,5627290226,731015,Check-In,Leah Wilson MD,1
8184769617,1129393910,290097,Seating,Brian Cox,0
8184774546,8652465909,183138,Seating,Joan Smith,
8184775723,4899231487,208992,IRROPS,Deborah Guzman,0
8184934419,5999246683,590950,Voluntary Change,Chelsea French,1
8185144227,813878979,630891,ETC,Jonathan Bradley,0
8185215019,8461762816,805825,Other Topics,Eric Williams,2
8185931129,4892250936,369972,IRROPS,Kathryn Mckay,1
8186515386,8631755447,803198,Seating,Shane Snyder,1
8186659030,4368752891,641379,Communications,Kenneth Nelson,
8186970402,6807688888,822981,Traveler Updates,John Diaz,
8187073605,6702012096,470395,IRROPS,Susan Morton,1
8187171551,1407608488,805825,Other Topics,Lisa Hernandez,
8187267406,7539877645,376343,Schedule Change  ,Jill Walker,0
8187368550,9766252887,634959,Post Flight,Paul Woods,
8187566308,6731807144,305039,Digital Support,Michele Boyd,
8187601442,3681634079,293576,Digital Support,Katrina Smith,1
8187672703,5417617845,181820,Booking,Roberto Santos,1
8187753195,556269706,302709,Products & Services,Shawn King,1
8187984147,1264487222,204674,Booking  ,Chelsey Aguilar,3
8188515417,8875121100,965878,Seating,Lisa Wilson,
8188570595,2655291639,595713,Post Flight,Shawn Murphy,0
8188734281,5757927261,696673,Products & Services,Jacob Benson,5
8188867955,6996062844,477699,Voluntary Change,Erika Young,1
8188934393,5376210282,882260,Digital Support,Robert Carpenter,1
8189293967,5737300667,131036,Products & Services,Amy Patrick,
8189294428,5292585479,625605,IRROPS,Michael Davidson,
8189469724,3021930638,391052,Voluntary Change,Nathan Hopkins,
8189494434,8657185061,524049,Upgrade,David Stewart,
8189586509,4954481367,347606,Post Flight,Brian King,0
8189685972,4933169269,757349,Voluntary Change,Keith Warren,
8189748513,4141891129,246791,Mileage Plus  ,Elizabeth Stevens,5
8189771404,2128556953,805825,Post Flight,Robert Payne,
8189920441,5558680817,349957,Baggage,Arthur Jones,1
8190155102,9130389177,496568,Voluntary Change,Daniel Sanders,4
8190268997,648323035,591324,Products & Services,Linda Briggs,1
8190296949,1999788181,769083,Communications,Jason Branch,
8190310015,2779083510,376343,Voluntary Change,Scott Garcia,
8190355968,6531178161,784648,Digital Support,Beth Johnson,
8190361177,7493688790,749671,IRROPS,Ana Rowe,1
8190493779,7351522996,302873,Communications,Bruce Reed,
8190555793,7384289697,852493,IRROPS,Terry Warren,
8190629620,7536887025,537208,Post Flight,Brandy Mccoy,0
8190826594,4409319366,355086,IRROPS,Leah Abbott,1
8191076336,7134352161,980508,IRROPS,Katherine Jones,1
8191097931,5947461861,308266,Booking,Peggy Clark,1
8191149107,3494875410,748700,Voluntary Change,Kevin Nelson,3
8191296103,3781277699,414842,IRROPS,Kelly Johnson,
8191323294,5397508928,652524,Voluntary Change,Gregory Vaughan,
8191519565,3067121467,650323,Post Flight,Ellen Frank,1
8191648949,3401737013,136855,Other Topics,Amanda Roberts,
8191934445,9570959244,590950,IRROPS,Katie Lawrence,3
8192081999,4876416284,355086,Communications,Emily Brown,3
8192740581,1997962413,418634,Post Flight,Alexander Lloyd,1
8192818339,1785485972,910145,Booking,Christopher Mills,
8192905061,4056557160,519294,Mileage Plus,Mr. Shawn Beck,4
8192905341,278430938,582602,IRROPS,Christine Hernandez,1
8193265975,3450844711,391212,Voluntary Change  ,Ronald Young,
8193572958,8074282746,860045,Traveler Updates,Jennifer Stokes,0
8193616556,5242674691,131036,Communications,Jose Barrett,
8193877677,9547502663,981776,Seating,Peter Morales,0
8194555340,5496060226,719115,Post Flight,Mr. Jonathan Murray MD,
8194677017,3777779490,444136,Voluntary Change  ,Michael Porter,
8194728232,6679619438,795478,Baggage,Rachel Flores,
8194803666,8732320673,645129,IRROPS,Alison Miller,
8194936697,5615967504,788537,Upgrade,Wanda Griffith,1
8195301889,8240108183,530215,IRROPS,Jamie Simon,0
8195312111,9833271526,782259,Post Flight,Derek Tyler,3
8195619626,3101418755,870032,Mileage Plus,Johnny Bauer,4
8195672102,5251351772,391212,Seating,Mary Allen,1
8195865907,5621051834,963118,Voluntary Cancel,William Barton,1
8195998718,9349145576,901589,Upgrade,Nicole Tucker,0
8196157177,6891756095,954628,Booking,Angel Diaz,
8196187817,4449473105,803198,Checkout,Tiffany Grimes,0
8196191544,5437181040,308266,Mileage Plus,Jackie Gilbert,3
8196277578,4225432985,959023,Seating,Leroy Davis,
8196616083,4858427312,855652,Disability,Alyssa Rodriguez,
8196885519,9406573043,937806,IRROPS,Christina Barrett,0
8197048118,7374401580,171021,IRROPS,Terri Robinson,
8197123791,3349074107,797276,IRROPS,Anthony Daugherty,1
8197201206,5923259638,514981,Mileage Plus,Raymond Griffin,5
8197379238,1553528538,496568,Booking,Ricky Haney,
8197551606,8239500692,470164,Voluntary Change,John Olson,
8197566218,1231474822,132311,IRROPS,Emily Li,
8197600919,2967467670,436472,Seating,Lisa Daniels,
8197819396,4223502438,519057,IRROPS,Vernon Velez,
8197894068,5827113272,459044,Upgrade,Joshua Cook,
8197987029,7564635976,803198,Communications,Robert Calderon,
8198280870,5769034349,937806,Products & Services,David Lane,2
8198796917,5529376948,214289,Products & Services,Cassandra Miller,
8198963966,2447626713,181820,Digital Support,Michael Sanchez,
8199090980,9563745239,600666,IRROPS,William Morse,1
8199103722,8526295830,293576,IRROPS,William Castillo,2
8199123140,9086768445,731717,Products & Services,Edwin Allen,1
8199217000,5646351975,266966,Voluntary Cancel,Charles Craig,
8199392795,5880364554,526945,ETC,Shane Scott,3
8199448831,1707672411,982131,IRROPS,Christopher Hurley,
8199689002,8007903043,926550,Baggage,Justin Russell,0
8199757886,493382108,376294,Digital Support,John Ellis,
8199875715,3354179131,213093,IRROPS,Barbara Henry,0
8199877810,709622772,663804,Mileage Plus,Bryan English,4
8199936596,3061974949,293576,Mileage Plus,Gregory Faulkner,2
8200263464,7125896039,744299,Voluntary Change,Laurie Hanson,0
8200483209,9511643424,136855,Voluntary Change,Ryan Griffin,0
8201107626,6266852866,965878,Traveler Updates,Gary Carlson,1
8201126485,6785538223,817413,Mileage Plus,Kayla Austin,2
8201207509,7981293849,758927,Schedule Change,Aaron Hahn,
8201256271,3251863007,822981,Baggage,Rebecca Baker,1
8201410987,5469978552,338544,Voluntary Change,Ronald Schmidt,0
8201511129,8940894626,181820,Other Topics,Vanessa Garcia,2
8201526373,2793469844,817160,Voluntary Change,Michael Bennett,1
8201730576,3150320647,683244,Voluntary Change,Kristopher Reynolds,
8201777085,7435804741,954628,Seating,Christy Lam DDS,
8201836596,9659807829,897227,Check-In,Seth Garcia,1
8202367642,164416989,462743,IRROPS,Pamela Owen,
8202516471,5899000521,265196,Voluntary Change,James Peterson,1
8202742352,7541614746,789268,Schedule Change,Mary Gross,0
8202966620,6497242555,595713,Post Flight,Anthony Sharp,
8202977028,2163469798,369972,ETC,Jason Olson,2
8203039244,9865874921,348998,Mileage Plus,Carrie Kramer,3
8203381365,3410185603,640212,Voluntary Change,Emily Novak MD,0
8203470315,8178274199,266799,Voluntary Change,Karl Davis,0
8203620321,3197906725,367706,Baggage,Stephen Wong,3
8203766253,3309818929,432687,Mileage Plus,Mr. Dillon Lane,3
8204058763,2189628833,213093,Voluntary Change,Brandon Webb,0
8204074590,1917444506,481174,Voluntary Change,Tiffany Smith,2
8204098918,3503885995,422969,IRROPS,Christopher Lee,3
8204132236,8805379985,542034,Products & Services,Tracy Robles,1
8204194679,8480975596,591778,Checkout,Jeffrey Perkins,1
8204382339,4877553921,202868,Communications,Jessica Wilson,2
8204505800,2667553458,686999,Voluntary Change,Haley Rosario,
8204515204,6338725503,357288,Voluntary Cancel  ,Charles Willis,
8204545326,9419937266,901722,IRROPS,Amanda Smith,
8204592005,275872010,686999,Check-In  ,Mrs. Kristin Ibarra DDS,
8205018142,4253624602,594957,Mileage Plus,Jeffery Esparza,0
8205228129,1267353799,720977,Seating,Dr. Mary Moore,0
8205355668,8350445594,797276,Upgrade,Oscar Kennedy,
8205440539,4886201722,619806,IRROPS,Michael Long,1
8205539489,2836717468,663804,Voluntary Change  ,Denise Lambert DDS,2
8205669101,6716577641,855386,Communications,Jennifer Marquez,
8206278056,7526794305,971846,Upgrade,Gary Mitchell,
8206326063,7670135947,213093,Communications,Gary Whitehead,
8206582722,4796299468,731015,Seating  ,Mark Morris,3
8206877276,7053861266,103651,Voluntary Cancel  ,Robert Cole,
8207005353,8438273580,959023,IRROPS,Kevin Fuentes,0
8207080913,6741224861,570067,IRROPS,Patrick Pearson,
8207206206,1537996551,797276,IRROPS,Brett Coleman,0
8207206751,2324076458,265196,IRROPS,Lucas Vazquez,
8207467782,3358084914,390819,Post Flight,Kimberly Castillo DDS,1
8207482637,2050227046,537208,Booking,Amy Howard,
8207714100,9225935661,954628,Digital Support,Connie Gay,
8207722930,145663807,591778,Baggage,Mrs. Deanna Brown,
8207854816,1200562671,499403,Baggage,Courtney Cole,
8207963590,4287615804,675727,IRROPS,Alison Orr,
8207976303,1898773063,192245,Post Flight,Stephanie Ruiz,
8207998808,3693031469,275034,Post Flight,Ashley Lopez,
8208176661,3702047499,113217,Digital Support,Andrew Dennis,
8208365908,7814663857,293576,Schedule Change,Timothy Smith,1
8208409705,8839949124,345872,Booking,Mary Shaw,0
8208777073,2123655821,367706,Mileage Plus,Alicia Blake,4
8208843139,4794928780,963118,Voluntary Change,Melanie Henry,0
8209026830,3431608716,633922,Voluntary Change,Jorge Spencer,
8209169286,1512350532,261911,Digital Support,Tamara Flores,0
8209625010,8111144405,805825,Communications,Tony Finley,
8209668821,6872847076,575131,Mileage Plus,Emily Freeman,2
8209680128,3326032888,233571,Post Flight,Lisa Scott,
8209892432,3107196934,663804,Baggage,Daniel Graham,1
8209903439,970762991,575830,Other Topics,Lisa Aguilar,0
8209906430,7023387573,757349,Seating,Ruben Orozco,
8210388080,7513801470,634959,Products & Services,Willie Smith,
8210590576,9914570993,213093,Checkout,Vincent Adams,1
8210720833,8014388758,547592,Digital Support,Alicia Calderon,0
8210859852,153679163,699215,IRROPS,Kyle Pitts,1
8211099774,6401807038,845399,Mileage Plus,Oscar Gomez,1
8211240963,9129295823,749671,Seating,Phillip Davis,2
8211361620,4316114462,911766,IRROPS,Jennifer Stevens,
8211441934,8108551267,591324,Mileage Plus,Robyn Bryant,0
8211827462,6947146392,655682,Upgrade,Stephanie Reynolds,1
8211867054,9820038215,720977,Post Flight,Dr. Wayne Williams,0
8212183732,3860054924,582602,Mileage Plus,John Jones,3
8212337448,760853772,345872,Seating,Michael Kim,
8212419603,9677516223,537208,IRROPS,Darren Simpson,
8212478575,1199435749,730111,Seating,Megan Gonzales,0
8212705478,8616620020,634959,Products & Services,Thomas Alvarez,
8212737422,5275916390,617241,Check-In,Anthony Baker,
8213107451,4118812748,175269,IRROPS,Michael Pineda,1
8213172359,6300216108,743011,Booking,Xavier Jones,
8213367584,6272017734,136855,Upgrade,Lindsay Terrell,0
8213381213,3213564498,805825,IRROPS,Gail Mcdowell,
8213436687,6432715692,634959,Voluntary Change,Brandon Hicks,1
8213568047,2295055734,265196,Products & Services,David Suarez,
8213870207,8608739030,607742,IRROPS,Kelly Davidson,0
8214016133,3302374555,293576,Seating,Tyler Parks,0
8214084076,5613862202,422969,Communications,Roberto Black,
8214235583,6704808995,349957,Voluntary Change,Linda Noble,
8214461137,7705429130,645129,Products & Services,Sarah Gould DDS,1
8214546603,9376120018,153460,Voluntary Change,Dustin Murphy,
8214815072,6073091119,347606,Mileage Plus,Cindy Crane,4
8214819369,4706811246,176703,IRROPS,Matthew Sanchez,0
8214855404,1349511611,461615,Seating,Dana Downs,
8214970497,3661315600,819946,IRROPS,Nicholas Lloyd,
8215015448,9222421357,828869,Seating,Caitlin Haynes,0
8215743320,6167695841,250675,Mileage Plus,Natalie Nunez,1
8215993859,1452538036,696673,IRROPS,Anthony Schmidt,
8216030864,3624123132,594957,Communications,Kelly Clayton,
8216244868,1742505668,338544,IRROPS,Kayla Bell,0
8216441421,8318006871,965878,Baggage,Tim Brown,
8216570169,5850991934,963118,Voluntary Change,James Craig,
8216667361,5617149083,189362,Booking,Chelsey Kent,
8216701326,7132342485,963118,Seating,Kristen Lamb,0
8217056527,8944275071,816533,Products & Services,Andrew Mitchell,
8217152072,5119036212,758927,Voluntary Change,John Bishop,
8217297089,9029486045,686999,IRROPS,Danielle Richard,
8217553230,8732621475,976024,IRROPS,Mark Martinez,
8217572102,5635156111,374078,Products & Services,Megan Molina,1
8217756531,7216504803,782403,Voluntary Change,Nancy Mcdonald,0
8217854068,1761110690,784648,Post Flight,Dominique West,1
8217876363,7100545606,250675,IRROPS,Sharon Davis,
8218056263,57878663,982131,IRROPS,Timothy Andrade,3
8218177371,2940910362,911766,Other Topics,Alison Love,5
8218432399,4992432195,181820,Booking,Thomas Oconnell,
8218834352,9999126964,251287,IRROPS,Tina Mendoza,
8219035664,1291297619,582602,Seating,Victor Jackson II,0
8219464907,3070282992,136010,Voluntary Cancel,Pamela King,0
8219508642,4685277070,499403,Products & Services,Tyler Calhoun,2
8219582933,5185331842,835105,Voluntary Change,Kathy Smith,1
8219672673,1976139518,882260,IRROPS,Jennifer Miller,1
8219860853,695384317,683244,IRROPS,Jessica Gardner,0
8219895073,6316960452,793137,Seating,Olivia Stevenson,2
8220427693,4953560858,878048,Post Flight,Benjamin Avila,2
8220741639,1116020339,479098,IRROPS,Alyssa Duarte,
8221144358,1394921792,355086,Seating,Judy Maldonado,
8221516025,5955376602,198686,Schedule Change,Lindsey Williams,4
8221536415,3346055606,731717,Post Flight,Gina Ruiz,0
8221540599,8007015176,537208,Post Flight,Taylor Baker,
8221690077,90955759,149315,Digital Support,Ronald Lang,0
8221891462,9952391374,309976,Post Flight,Jeanette Richardson,
8222020870,7767204898,617241,Voluntary Cancel,James Evans,2
8222135548,5085386377,764745,Products & Services,Mark Gonzales,2
8222264168,4545817470,488324,Mileage Plus,Jessica Johns,2
8222937410,3969483021,432687,Seating,Thomas Vasquez,1
8223148830,9259809682,901722,Digital Support,Russell Becker,
8223488861,3629097069,597265,Upgrade,Michael Lee,2
8223661413,9116569166,537208,Baggage,Donna Barr,0
8223695943,9606333575,479098,IRROPS,Theresa King DDS,1
8224222273,4923716967,391212,Digital Support,Gina Davis,0
8224233788,6368877189,149315,Seating,Cristina Shelton,0
8224262089,3344550853,814752,Baggage,Anna Barrera,
8224329270,5790255906,181820,Voluntary Change,Valerie Cole,5
8224403938,9993226708,163887,Voluntary Change,Carol Guzman,3
8224404808,1620137686,633769,Upgrade,Tracie Reyes,
8224416310,3242808327,178998,Voluntary Change,Krista Arnold,0
8224417105,4555307313,822981,Voluntary Change,Michael Oliver,0
8224676690,2681185139,926550,Booking,Jeremy Black,
8224688869,6534667181,347606,Baggage,Randall Rojas,1
8224800794,1397413935,266799,Post Flight,Mathew Hunt,
8225062418,5721488554,880532,Voluntary Change,Jerry Tanner,2
8225079820,2483400655,760378,Voluntary Change,Debbie Jordan,
8225285129,9696418623,619806,IRROPS,Troy Terrell,
8225840899,4495171627,250675,Seating,Brandon Payne,1
8225969915,2601332583,379781,Schedule Change,Karen Marsh,0
8226489422,1613074087,309976,Digital Support,Connor Obrien,1
8226639957,9999181682,686999,Seating,James Anderson,
8227025173,8533256865,488324,Voluntary Change,Melinda Moon,
8227139438,7827489302,374078,Schedule Change,Dr. Jodi Olsen,
8227158756,788019817,663804,IRROPS,Andrew Lutz,1
8227469434,3241763156,342250,Baggage,Dana Freeman,0
8227588089,2426578146,784648,Digital Support,Gregory Walker,
8227925770,4281446093,965878,IRROPS,Mark Kirk,
8228148074,2142769861,911766,Communications,Mrs. Lori King,1
8228506217,4109699935,590950,Seating,Jonathan Lindsey,
8228701327,3224137963,266799,Products & Services,Justin Perez,
8228762802,5455282757,250675,Booking,Alex Conley,
8229127422,3087732140,479098,Voluntary Change,John Martinez,2
8229158858,8194113285,544771,Post Flight,Christopher Hurst,2
8229372268,8140724415,855652,Seating,Joshua Smith,1
8229381567,779988720,721730,IRROPS,Richard Rodgers,3
8229630371,2353776929,293576,Booking,Lori Hammond,1
8229718936,5011049952,462743,Voluntary Change,Casey Carpenter,
8229753149,8306645718,922729,Communications,Alfred Jacobs,
8230012626,411397729,663804,Voluntary Change,Natalie Crawford,0
8230143663,6189545774,302873,Seating,Amanda Martinez,3
8230429322,9151722187,302709,Products & Services,Jacob Rowland,1
8230499425,3558171267,477699,IRROPS,Deborah Crawford,
8230677801,8837720578,788537,Products & Services,Melissa Barton,
8230770722,4738475142,605855,Voluntary Change,Gary Miller,0
8230822022,6794325080,814757,Upgrade,James Velez,
8231007384,1028397761,251287,Mileage Plus,Cassandra Wood,3
8231306023,2027250249,638327,Mileage Plus,Tracey Davis,3
8231491371,4257374126,250675,IRROPS,Aaron Peters,3
8231552189,6256888278,668841,Post Flight  ,Diane Ramirez,
8231580978,5763396830,720418,Booking,Ryan Mack,0
8231616258,546155732,139291,Upgrade,Shelly Clark,0
8231774361,9419553250,717526,Communications,Katelyn Rice,
8231895178,750567413,499403,Products & Services,Tara Hammond,0
8232073148,5306712271,289402,Voluntary Cancel,Andres Larson,1
8232156586,2996928044,957331,Voluntary Cancel,Mrs. Michelle Sampson MD,0
8232332824,5805202183,319947,Upgrade,Ryan Harris,3
8232409617,2098514403,971846,Mileage Plus,Kimberly Lewis,4
8233220255,6775405017,582602,Products & Services,Thomas Brooks,1
8233341299,4555093171,803198,Upgrade,Maria Oconnor,
8233720555,340634594,519057,Seating,Karen Anderson,2
8233866484,1990447481,213093,Products & Services,Tyrone Cook,0
8233883674,7205129774,595713,Upgrade,Melinda Hall,1
8234058864,174359454,793137,Baggage,Paul Lee,
8234478828,936686693,926550,Digital Support,Daniel Wilson,0
8234491766,5409071960,731717,Mileage Plus,Michael Fuller,2
8234775531,6165706973,103651,IRROPS,Tony Roberts,1
8234981845,7959436521,488324,IRROPS,Amanda Mckee,1
8235198087,2659156545,103651,Mileage Plus,Jennifer Miller,1
8235215184,6746756539,132311,Communications,Kendra Jones,
8235231277,7472714001,369972,Mileage Plus,Jeffrey Sampson,0
8235353007,5650877867,748700,Voluntary Cancel,Victoria Reynolds,
8235495419,3942114069,663804,Communications,Allen Davis,0
8235597969,4706736212,305039,IRROPS,Brianna Aguilar,2
8235620694,2761268593,305039,Post Flight,Lisa Green,1
8235858880,2643407141,720418,Baggage,Amanda Haas,3
8236131956,840954508,347606,Products & Services,Michelle Jefferson,
8236192928,7428409788,937806,Mileage Plus,Alexis Patterson,1
8236212700,3386744583,265196,Mileage Plus,Julie Kent,3
8236291276,1972449384,537146,Mileage Plus,Marcus Dougherty,1
8236345024,4568574347,758927,Seating,James Lane,
8236486167,7663267287,537208,IRROPS,Amber Compton,3
8236813932,8307806101,204674,Digital Support  ,Julie Garcia,3
8236851754,7109003441,731015,IRROPS,Peter Rogers,4
8236855624,9399493743,309976,IRROPS,Amy Newman,0
8236932013,3982752669,963118,Post Flight,Betty Richards,
8236936874,2209422576,202868,Products & Services,Jennifer Brown,0
8237042678,86417768,591324,Digital Support,Aaron Keller,3
8237097232,2511556193,376343,Seating,Nicole Garrett,0
8237251209,7840568105,582602,IRROPS,Gabriella Thompson,
8237316612,5458972720,668841,Traveler Updates,Brittney Joseph,1
8237488710,1705399978,730111,Products & Services,Jessica Richardson,
8237568753,3052398180,965878,Checkout,Amy Mccormick,1
8237835729,3721708839,782259,Digital Support  ,Timothy Craig,
8237855593,4914752950,715813,Products & Services,Veronica Rodriguez,1
8238132723,2095208328,888140,Voluntary Change,Traci Young,0
8238135230,6284467343,594957,IRROPS,Bryan Mccormick,
8238606558,769490448,519057,IRROPS,Aaron Chandler,0
8238664442,2522867082,422417,Upgrade,Michael Huynh,2
8238929126,6228619730,590950,Upgrade,Jenny Montoya,3
8239046852,2568817797,825827,IRROPS,Regina Thompson,
8239048412,7382943305,171021,Baggage,Darlene Parker,0
8239059415,605507742,748700,Voluntary Change,Alison Francis,0
8239215122,763116895,975590,Check-In  ,Angela Williamson,1
8239277807,2382127730,499403,Post Flight,Anthony Johnson,5
8239283252,1435580567,959023,Products & Services,Thomas Williams,
8239295885,6167498297,594957,Baggage,Charles Clark,
8239369252,2768612483,696555,IRROPS,Brandon Parker,
8239464267,2829013897,822981,IRROPS,Calvin Brady,1
8239479725,1877089232,126555,IRROPS,Cynthia Johnson,0
8239501692,1473228699,641379,Check-In,Regina Vasquez,1
8239547620,3734887470,158530,Voluntary Change,Samantha Frazier,
8239566758,3466881391,479098,Seating,Leslie Hampton,
8239627031,4421502867,202868,Booking,Andrew Rodriguez,0
8239775213,5177031246,901733,IRROPS,Tracy Barnes,
8239878501,7620534962,845399,Booking,Ronald Bennett,
8239886317,3038990982,816533,Voluntary Change,Jimmy Lester,0
8239912427,5608141955,274746,Mileage Plus,Janice Jenkins,0
8240268486,3654342768,963118,Post Flight,Nathan Smith,
8240278894,949042311,814752,Mileage Plus,Javier Cantrell,2
8240828991,1820444831,937806,Post Flight,Christina Brown,1
8240834007,841151149,275034,ETC,Tina Rivera,0
8241080964,4230265373,178998,Mileage Plus,James Sandoval,1
8241286732,9219064407,926550,Booking,Matthew Hernandez,3
8241296999,5242190967,699215,Voluntary Change,Ashley Miller,
8241352220,7533432742,376294,Post Flight,Steven Smith,
8241502874,8181055317,668169,Seating,Cassandra Wilson,3
8241504607,6712372817,668841,Upgrade,Vanessa Lucero,0
8241573579,244390165,251287,Booking,Kaitlyn Beard,
8241826881,8724941826,198686,Voluntary Change,Kimberly Rodgers,5
8241901373,7046295242,171021,Baggage,Ann Craig,0
8242017991,939596988,816533,IRROPS,Christopher Holland,
8242275794,1140211764,594957,Voluntary Change,Jennifer Murillo,0
8242934996,4805421188,376343,Communications,Rebecca Gross,1
8242962740,8996792893,855652,IRROPS,Emily Rice,5
8243133728,6709779570,663804,Upgrade,Kimberly Walls,1
8243421241,1144378309,882260,Voluntary Change,Rebecca Cisneros,
8243686481,9033086254,532675,IRROPS,Justin Gray,
8243769720,1619367363,246791,Disability,Andrea Woodard,1
8243991491,2603651247,796927,Mileage Plus,Sandra Lawrence,5
8244135634,4482068538,470395,Post Flight,Andrea Martinez,
8244207357,8226005659,274746,Mileage Plus,Lorraine Johnson,0
8244338702,8073544901,804369,Checkout,Karen Johnson,
8244479798,7297988285,850791,IRROPS,Jason Day,5
8244520485,3087669810,422417,Post Flight,Gregory Olson,1
8244672569,6709060922,597058,Communications,Holly Larson,1
8244694165,8160023063,964561,Upgrade,Charles Robinson,
8244768971,8553913269,852493,Upgrade,Michael Hunt,0
8244876135,3281650191,537208,Booking,Robert Bishop,0
8245029221,171429889,720977,Post Flight,Ashlee Bailey,1
8245050533,1231392312,153460,Seating,Timothy Huang,
8245060989,1808877527,488324,Baggage,Melissa Dixon,1
8245408082,7203145316,901722,Voluntary Cancel,Cynthia Hernandez,2
8245453774,8207984876,819946,Communications,Stephanie Gonzalez,0
8245547174,10532737,605855,Seating,Arthur Moore,
8245761492,2865483410,158319,Communications,Thomas Murphy,
8245792247,3168184624,922729,IRROPS,Elijah Boyer,
8246030610,6959330236,496568,Voluntary Change,Mr. Joshua Johnson,0
8246203552,7313908247,499403,Seating  ,Jerry Welch,2
8246246507,5279295477,749671,Post Flight,Alicia Gibson,0
8246331513,129401277,289402,Digital Support,Marcus West,
8246405129,7747306405,731717,Mileage Plus,Michael Evans,0
8246607796,3582587114,672758,IRROPS,Richard Watkins,0
8246809907,9038400826,275034,IRROPS,Megan Lucas,
8246995548,8788956208,382032,IRROPS,Kyle Larsen,5
8247118276,3899340016,910145,Schedule Change,Don Soto,
8247169347,9474388594,481174,Upgrade,Jeffrey Chen,0
8247296383,4090672856,176703,Voluntary Cancel,Donald Elliott,
8247450137,4432564702,246791,Communications,Matthew Rhodes,0
8247622189,7370926182,171021,Products & Services  ,Suzanne Shelton,
8247771130,2976694298,132311,IRROPS,Susan Lopez,
8248036372,4553095546,496568,Voluntary Change,Jonathan Leonard,2
8248339248,7089602600,349127,Post Flight,Tammy Washington,
8248527694,746131922,369972,Upgrade,Sean Pena,
8248602917,7753816964,436472,Voluntary Change,Michele Roberson,1
8249119786,7784162717,610271,Upgrade,Anne Myers,3
8249191444,3506788524,764745,ETC,Diana Evans,2
8249244324,607100794,261911,Seating,Pamela Martin,
8249295820,6409615002,686999,Baggage,Eric Franklin,
8249577811,3377378824,645129,Digital Support,Elizabeth Banks,0
8249729705,5311830087,181820,Upgrade,Cory Payne DDS,
8249749378,5231196880,571712,Communications,John Stewart,0
8249760367,8090634222,479098,Voluntary Change,Kenneth Wood,
8249810437,4058368175,481174,IRROPS,Gwendolyn Wong,
8249820627,6746719071,686999,Mileage Plus,Susan Stone,4
8250354279,622590623,537146,Products & Services,Martha Hernandez,1
8251385014,3529878457,251287,IRROPS,Roy Johnson,1
8251612909,4508303692,192245,IRROPS,Elizabeth Wall,3
8251689020,3413530375,782259,Mileage Plus,Lauren Blair,2
8251918667,8022587475,910145,Voluntary Change,Clifford Wilson,3
8252111815,9339608420,544771,IRROPS,Amanda Ryan,1
8252181753,5953494638,975590,Digital Support,Lorraine Sexton,0
